,DateTime,Temperature,SensorTemp,SensorMoist
409,2017-10-06 10:25:34.914223,81.25,21276.6,13157.0
410,2017-10-06 10:25:35.937876,81.75,21276.6,13333.0
411,2017-10-06 10:25:36.977109,81.5,21276.6,13157.0
412,2017-10-06 10:25:38.016751,81.5,21276.6,12987.0
413,2017-10-06 10:25:39.056242,81.75,21276.6,13157.0
414,2017-10-06 10:25:40.079561,81.0,23255.81,13157.0
415,2017-10-06 10:25:41.119053,81.0,21276.6,13157.0
416,2017-10-06 10:25:42.158664,81.25,23255.81,12987.0
417,2017-10-06 10:25:43.197752,81.25,23809.52,13333.0
418,2017-10-06 10:25:44.237194,81.0,18518.52,13333.0
419,2017-10-06 10:25:45.261036,80.5,21276.6,13333.0
420,2017-10-06 10:25:46.300636,81.0,18518.52,13157.0
421,2017-10-06 10:25:47.339731,81.25,22222.22,13157.0
422,2017-10-06 10:25:48.379178,81.5,21276.6,13157.0
423,2017-10-06 10:25:49.418551,81.25,20000.0,13157.0
424,2017-10-06 10:25:50.441878,81.0,20833.33,13333.0
425,2017-10-06 10:25:51.481524,81.5,23809.52,13157.0
426,2017-10-06 10:25:52.520528,80.75,21276.6,13157.0
427,2017-10-06 10:25:53.559976,81.5,21276.6,13333.0
428,2017-10-06 10:25:54.599344,81.25,21276.6,13333.0
429,2017-10-06 10:25:55.622944,81.25,21276.6,13157.0
430,2017-10-06 10:25:56.662102,81.25,20833.33,13157.0
431,2017-10-06 10:25:57.701399,80.75,23255.81,13157.0
